Company_Name,GHG_emissions_tCO2e,Water_usage_m3,Waste_generation_tons,Energy_efficiency_score,Renewable_energy_usage_percentage,Labor_practices_and_human_rights,Health_and_safety_performance,Community_engagement_and_development,Board_composition_and_diversity,Executive_compensation_and_accountability,Investment,Income,Profit
Clean Enterprises,842.0626422071505,6602.677261567706,35.279376866761936,25.426123144486457,12.464742899281333,8.514363655608214,55.48257965033062,89.75286223768644,62.64856399707573,66.77772264457613,651.4498467475813,883.4232495768279,231.97340282924654
Clean Resources,422.02121583544425,5227.693866916154,28.716072336045094,29.54679246267593,96.1414540423639,30.294516789008398,34.10201722560339,44.71605045306636,79.52165865303827,5.933823080638989,303.0219497449856,1798.2233089909773,1495.2013592459916
NextGen Corporation,389.88523199740183,5027.213271902121,13.77868860186294,52.99703410214206,63.59107657097384,74.45969759630759,96.18648743479986,43.69548610836978,96.90376263025533,65.75683057846125,914.1904561679468,927.5507832959864,13.360327128039671
Peak Technologies,979.7197476833072,5268.595783881345,53.13340809230837,67.83918855030132,76.58684256625315,96.44321795679808,54.740640600122525,78.45365186848953,46.72873581821201,88.3119406674775,527.5834016386257,1324.519133412106,796.9357317734803
Future Systems,280.77318087606477,6317.806971439373,26.355096390534086,59.277094087018476,7.921315000837081,71.78705805519286,6.425272295461104,9.329785547674351,57.36532029887571,57.70418619900251,301.5445899787261,1800.628647548286,1499.0840575695597
Sustainable Energy,723.8745467404128,5833.067395162226,76.8773385668242,14.83603372895168,4.705837946001889,99.26255484528703,64.2776550059865,52.08740366348857,44.48054950587817,35.40196380320112,867.8307849027325,577.6878495630104,-290.14293533972204
Clean Resources,839.2966552088798,8687.223978854538,86.31350953870137,17.208603245262644,1.9448050368081171,69.83379712794027,58.76847503950108,83.63842356312257,66.8488620983404,82.09096340706161,328.63185860275746,1967.3791334346904,1638.7472748319328
Quantum Corporation,137.06514575134452,1445.4716814429994,59.1026664402233,87.87692497929145,18.879402777344445,29.37944706543275,89.5792872894706,83.01925630695713,62.992050406125955,78.25120082058294,375.93916887238794,1463.5163611465864,1087.5771922741985
Peak Energy,703.346912518971,8499.853643257113,98.35366082690274,55.83523150641136,41.44083977184951,67.20525405053618,65.31871891578125,95.6132856342369,1.78337901936233,54.41821542313008,850.8501091499102,1093.0190494546007,242.16894030469052
Pure Enterprises,956.3949769197942,8595.321513505516,50.54307143235358,86.9937832897689,93.58261334028228,70.21567651969039,34.905242446155135,69.82725935305464,54.11615591006584,15.436176989590034,377.91282682053634,975.6570158317958,597.7441890112594
Future Group,211.79797005525342,3564.1721937786474,56.203138920242395,37.154651131987436,45.70596592657763,37.17269846164606,96.62257257058204,20.777062943972837,8.848689569901403,25.09864855231814,469.1473923075736,1917.8563079927083,1448.7089156851346
Global Corporation,906.5991724165344,5165.667595142656,99.02959785619751,61.44000074313239,29.02551053725294,1.7713850609389015,80.16194859820335,2.028031489458082,2.6383618005538345,73.84839721861057,412.8991036829799,570.3046895533994,157.4055858704195
Synergy Power,635.2989736392425,4946.84639683692,30.839359236854392,52.36634160546107,56.193525351966336,70.31997847754869,63.041761838135436,47.94157986271019,79.11971620846982,80.60821653949274,204.76028604733827,761.0298623227304,556.2695762753922
Red Utilities,654.9441236762266,2966.5885091871723,94.82913457092147,31.912348982046257,11.193457813478924,2.170009527554162,29.29252034031229,51.370386562255554,25.864986215930053,27.926527804098978,135.00623102214354,754.0269599862645,619.020728964121
Quantum Fuels,651.6497573790454,4571.171623776849,13.855379960720192,46.991537203359535,60.95058910049832,63.11880780600711,37.354029631429555,24.026258449893145,34.065507728729926,36.798507718678664,752.0866066548832,720.2114025220343,-31.87520413284892
Bright Corporation,368.9522977035825,1399.4899495376899,50.17482012368753,50.24908768269321,56.84319543305033,16.361648874255508,66.99699240966567,12.46974471236032,6.408458760406621,7.763188524979514,680.6234115421486,1043.3684813882405,362.74506984609195
Blue Partners,941.6816337695137,3500.39865503561,16.30031609197592,20.07709747566786,79.19930334057096,56.560352774804336,7.198081846332172,58.6208166190509,17.950026049435063,71.34619483664999,354.12946079685145,1980.5226198820997,1626.3931590852483
Blue Power,952.6154163679348,8350.139579056464,75.63112686222787,31.501037237673156,98.6687611617024,50.39130253806,25.668059165026346,76.42556740241413,76.56048182577923,0.3577544600031346,366.0392124863906,1799.8161800891912,1433.7769676028006
Synergy Fuels,662.7741941925531,3561.0607158660778,64.7568042292016,79.14097505069756,25.08734717161105,1.3513642306182572,71.3900933396598,99.31541035901606,49.35308302326209,4.654152121906807,950.5052047078132,790.309222978675,-160.1959817291381
Eco Power,805.0804533474532,8363.860018734227,73.59708371208367,91.57882394541271,50.96564508037606,36.28658169951034,48.00185098446209,75.83026172105185,88.06684625501484,0.4344067784089911,988.9040145101429,961.1662083142478,-27.737806195895132
Quantum Holdings,651.0321872930422,5784.395181439878,43.703235997121524,35.97940935452995,90.88654063190036,60.109116739630274,40.23935648144301,79.3632414255581,39.72421314668352,64.53195833376168,526.0914129103242,1405.0653434946764,878.9739305843523
Bright Power,535.9586028166366,8918.764096250441,43.25337406282423,30.697228220901817,78.51898844228413,84.86065518987797,15.14576224004145,61.64608782287975,26.870073575426822,41.738712770054654,822.2065709333443,230.87302525390538,-591.3335456794389
Bright Energy,694.7381064693257,6173.015988379737,14.078735106480515,19.519716457188252,48.74063031008076,88.86421138365172,44.18490344777326,98.59226589700178,34.759981445865094,29.754676134333025,763.0172882824288,1676.2765856341662,913.2592973517374
Blue Energy,597.7013073327626,1267.0140075826585,41.49504455766758,67.84911686505812,94.53716496147779,48.384997003322326,77.06919707602339,63.995638511457045,71.27717935169045,91.27010103571104,367.58593856084224,1783.636503161455,1416.0505646006127
Red Holdings,637.728276368737,7078.781867923803,93.63595620358535,32.309970166633725,5.723669351680938,72.84224872994382,26.4012846071893,86.02532863997044,55.500567233448606,19.280279467660666,152.70643946843052,1742.9606017841613,1590.2541623157308
NextGen Group,805.4492980769758,1403.682112212118,44.13038834624041,98.77495390991885,93.0998619712584,31.645457653345765,0.5398542183677413,94.57846462409557,90.41912075524279,38.936801038140054,228.300631421446,875.0978963939651,646.7972649725191
Sustainable Utilities,532.8134483040864,5055.373170848206,84.8230935599773,32.56848020639532,5.050739238280655,34.21864057586574,66.85049011509828,92.9858500500561,60.21687693888833,94.03118009277517,854.464705300687,1031.5991132555746,177.1344079548876
Eco Utilities,136.67869548322548,9364.840250258027,85.80929542749406,39.413604678262814,54.730474411468435,19.446351918231375,97.26266044325526,38.14153437833565,49.301820848150314,42.71065628370424,758.092437996653,222.2989794267605,-535.7934585698924
United Power,247.59953289054752,2486.8354540406517,43.591704074131044,60.333419621203475,89.04409480010858,56.19481099932393,60.68265635885829,7.866205831425866,78.57527238867328,55.46936856470578,697.90136001605,918.9116264783914,221.0102664623414
Red Systems,494.74649484058455,4508.851176473897,66.87898123565702,80.1684293191305,26.27209435613028,31.456415092736524,11.992185892713014,17.187370253924684,94.75338507334452,8.033686656948758,217.58394852698348,1028.7682802598827,811.1843317328992
Sustainable Solutions,752.3439038866525,7568.742779636305,18.583444204575276,46.95186653456337,47.224849894515856,8.437089643850504,32.07330923446731,5.922330539660747,35.58459112449705,79.01663868934622,675.9376187054722,1832.5537275232616,1156.6161088177894
Bright Group,633.9507834791609,8940.327004853629,19.331072266084885,42.26560337889583,32.43288791369666,68.50060866631787,86.76416147202234,10.539693482914004,24.987621016547767,42.27587770882381,794.9370983438039,1809.1778127630453,1014.2407144192414
Red Industries,685.2647672861085,7038.487042682571,14.379189729554199,99.56378335948082,95.21439170763514,70.77532076053981,23.256807425682858,18.465124589369765,61.621739629413916,80.05151245984834,874.5415748742615,1938.974715358237,1064.4331404839754
Sustainable Industries,531.3510357186585,3323.559287720523,62.29135840375985,1.0493641139944443,82.36455947530908,35.99924187790579,60.769590349760804,34.10943165874018,49.887282115388096,25.379764255599213,111.9081512742564,1793.1889731629367,1681.2808218886803
Global Systems,654.1678197480186,7071.4706762459455,48.34638798634873,89.50652888512458,70.90015113263796,7.67233994560228,40.267120825399786,54.35396465750758,98.91855748647835,42.247875056141005,716.02759169063,214.7612769697621,-501.26631472086785
Synergy Partners,396.11569403319595,3670.54876993681,59.32291209978161,14.914082593973744,58.76269866151087,42.62977174034259,20.7843721419649,71.1682059355086,46.236178414773335,78.65489363650103,117.18789004288398,1354.6295341979956,1237.4416441551116
Synergy Partners,523.1643334269986,7465.863068368617,56.89658714575491,78.59252762089135,82.05917893241481,44.23354580502155,81.34068935646796,21.092733610651194,7.4331551360345856,97.38777670436397,736.1855609890947,322.8278295854734,-413.3577314036213
Peak Corporation,769.85115903546,9586.298148265365,41.518269198165726,61.7931559846298,39.226704152354706,66.8670884897893,74.28312764656903,67.25224042381393,97.73690607776359,5.9625524387268865,672.0592282588043,690.6697154839737,18.610487225169436
Eco Solutions,884.6495010758091,7492.541059956595,70.97260733411255,34.18472854980921,44.75518551060619,31.541639125868347,66.15910659592654,70.42590745024197,84.358694559354,81.24561774189043,233.51307662707526,1240.9537330470446,1007.4406564199693
Green Power,490.28980056075,8765.924526211711,78.26516928247516,87.38749555210184,73.00017210808615,68.25992797813055,23.63365902687512,55.86223368661894,17.825014395796334,30.068906762711023,789.5095762106173,1461.10487313357,671.5952969229527
Synergy Group,139.29549193662507,1018.9345885829507,11.316543298990814,1.2907227980991975,35.77547632937142,87.14885417573883,9.785700271645004,90.36178697987106,90.46052531128693,55.07432808910722,161.51285637072203,1378.3376466507714,1216.8247902800495
Quantum Fuels,245.50528973212238,7458.149122584349,28.651806979199048,22.669065207492366,6.390094204837382,23.748604236219983,57.61593298259662,11.099481392181065,34.06668208217446,29.009226495074792,843.7588963701701,288.3050613355578,-555.4538350346122
United Technologies,118.7750253623843,8466.288011787252,74.19122812750031,56.689279624953606,7.433460888607146,97.89195561198997,55.36778335394333,17.71214576024195,37.71119845344445,61.34454725679902,335.7363203634061,386.48696522519367,50.75064486178758
Bright Partners,687.9367173135971,1365.0286379021327,44.79581553704508,35.1542260049698,11.536280130570386,38.636813713680695,18.8385009334873,42.86648243894848,90.63914823621593,35.38028306439755,719.9666760705985,431.45626327629213,-288.5104127943064
Sustainable Fuels,399.08316281959804,8844.379545594074,69.62355522474473,61.037749531832766,86.96813233436627,26.725868514706175,5.6246694315172485,12.671273523423887,53.01155650353153,33.36148909776815,931.3204069196833,364.545878185444,-566.7745287342393
Bright Utilities,588.2307721474308,3310.2480547904124,41.226639376110256,2.4110193408666825,47.22264257562043,42.151118251029054,8.070845419398598,56.629614372408746,13.776292939851963,3.7938312935935525,405.84432220610404,520.8219618847801,114.97763967867604
NextGen Energy,543.9491621054196,6987.628917802497,45.16796370966734,11.645893048171253,71.28823693447364,9.439747590385917,99.27709865127338,39.84004666094244,36.9056159341804,14.696040590381154,552.6046701463772,1439.2780243608067,886.6733542144295
Pure Utilities,173.37384059718403,8203.19391121066,24.281098632071643,12.709624021843924,39.29093356048933,12.570590651211566,78.35838947428837,28.459579453591843,72.20974462678808,91.70781988654788,516.8062305554054,1695.5070520864751,1178.7008215310698
NextGen Fuels,462.93522501144867,6963.980617534199,33.2407917699544,18.928364591600943,25.87109474156345,41.44340469683314,92.19874759651726,16.998981301763727,17.41841880680167,99.82774288732463,241.8502141565813,935.8650021321386,694.0147879755573
Dynamic Solutions,298.5050124300909,1830.5631286593152,64.48705817568285,45.93314408005428,34.71921675622119,76.24445219391,19.505472223636332,33.53382383482103,59.02311974063588,78.05205758696064,631.2808094416855,1447.0067115710185,815.725902129333
Future Energy,476.5598098008874,6366.893669743315,48.984680018364976,75.21286995435712,79.41823453171835,90.03122395744909,96.0568536323435,60.7959350832342,69.52741329444169,28.681262477348678,768.7017266688532,560.0292702784877,-208.67245639036548
Blue Resources,283.2204523080184,5946.252910499293,79.68724146501356,90.5538837928901,62.52161250314382,66.4817990716271,14.265435147316207,57.57852108894116,34.385357554257936,40.244513844359254,925.1873460314373,1951.9042729401347,1026.7169269086974
Peak Solutions,856.4071656492401,9102.891412668443,86.73264594445085,83.5372530284246,93.7639779957902,10.521955523816972,50.90818285664711,16.362400021023383,69.38806887083223,73.95034549060827,865.7223414845615,829.995541143713,-35.72680034084851
Peak Resources,256.7740029204283,4638.157566797883,58.748177639508384,19.688787177568358,67.97047785768339,67.2019762180535,82.9695684417064,12.491981074063341,88.42073518293186,96.85135568831981,559.0174417552284,1722.5604311687032,1163.5429894134747
Eco Industries,964.7024963382793,3889.7298737834512,78.24405628504532,44.11505522306324,57.0181631754694,63.542792070297196,34.98033545115794,2.667676260887253,47.21167442332409,45.54711707293676,747.1154390607413,1901.6594707328968,1154.5440316721556
NextGen Enterprises,474.31662953224674,7748.656879928196,37.6214061875113,19.9411597758535,61.01960089858345,80.57639182933313,42.48285331769005,1.2425593793932266,38.290932817978565,82.95224152883746,820.7050720365036,1756.485133175544,935.7800611390404
